postid,posttext,posttime,gameid,posttitle,userid,actionid,filter,rawposttext
866,"After a brief conversation, well, as much of a conversation as three people can have (ace and SSK were still sleeping in the corner) you decide to hoist the sleeping ace to the gallows.  With a few swift motions he is hanging and dead.  You decide to search his wallet, which for some reason you waited to do until after he died but oh well.<br>
<br>
Inside you don’t find too much, a drivers license, a crumpled $10 and a ticket stub for the Dark Knight.  He wasn’t one of the mafia you were looking for.<br>
<br>
Ace1217 – Villager, lynched Day two<br>
<br>
A gunshot broke out, Korts turned around and saw the sleeping SSK was now dead, and Isaacb122 standing over him with a pistol.  Quickly he reaches into his pack and starts to get out his shotgun, but it is too late.  With a second shot laleleubach finishes off Korts.<br>
<br>
MafiaSSK – Guardian, Endgamed<br>
Korts – Vigilante, Endgamed<br>
<br>
Isaacb122 and laleleubach win the game!<br>
","08/04/08 23:23:12",39,,21,-1,0,"After a brief conversation, well, as much of a conversation as three people can have (ace and SSK were still sleeping in the corner) you decide to hoist the sleeping ace to the gallows.  With a few swift motions he is hanging and dead.  You decide to search his wallet, which for some reason you waited to do until after he died but oh well.

Inside you don’t find too much, a drivers license, a crumpled $10 and a ticket stub for the Dark Knight.  He wasn’t one of the mafia you were looking for.

Ace1217 – Villager, lynched Day two

A gunshot broke out, Korts turned around and saw the sleeping SSK was now dead, and Isaacb122 standing over him with a pistol.  Quickly he reaches into his pack and starts to get out his shotgun, but it is too late.  With a second shot laleleubach finishes off Korts.

MafiaSSK – Guardian, Endgamed
Korts – Vigilante, Endgamed

Isaacb122 and laleleubach win the game!
"
867,"A few thoughts<br>
<br>
Lurkers hurt the game, out of the people who werent saying anything most of them were town.<br>
<br>
I set up vig-doc to try and make an interesting D2, I wished SSK blocked the scum kill (he was saving Korts), because that would of been a windfall for town and forced a counterclaim which I love watching.<br>
<br>
If this was a normal site I play on lale would of gotten lynched D2 for claiming seer which I hate with a passion and almost never include in any games.  It was interesting no one really pressured for the N1 choice though<br>
<br>
I was starting to get a little concerned about what the right thing to do if ace was lynched but Korts has scum as a vig target and SSK got a save of Korts.  It would of been scum win but a bit debateable as scum would be down D3 but up N2 (lol).<br>
<br>
Lucky for me if N2 happened there would of actually been no town living with Korts vigging SSK and mafia targeting Korts","08/04/08 23:26:48",39,,21,-1,0,"A few thoughts

Lurkers hurt the game, out of the people who werent saying anything most of them were town.

I set up vig-doc to try and make an interesting D2, I wished SSK blocked the scum kill (he was saving Korts), because that would of been a windfall for town and forced a counterclaim which I love watching.

If this was a normal site I play on lale would of gotten lynched D2 for claiming seer which I hate with a passion and almost never include in any games.  It was interesting no one really pressured for the N1 choice though

I was starting to get a little concerned about what the right thing to do if ace was lynched but Korts has scum as a vig target and SSK got a save of Korts.  It would of been scum win but a bit debateable as scum would be down D3 but up N2 (lol).

Lucky for me if N2 happened there would of actually been no town living with Korts vigging SSK and mafia targeting Korts"
868,"great we cant vote no lynch... massclaim time people","08/04/08 23:38:48",40,,21,252,0,"great we cant vote no lynch... massclaim time people"
869,"also im unvoting for now, I dont think its WC but im not sure between SSK and isaac","08/04/08 23:39:23",40,,21,-1,0,"also im unvoting for now, I dont think its WC but im not sure between SSK and isaac"
870,"I think it's isaac because SSK has been completely inactive since the start of the game, and there have been mafia hits...<br>
<br>
unless those have all been modkills..<br>
<br>
","08/05/08 01:27:33",40,,15,253,0,"I think it's isaac because SSK has been completely inactive since the start of the game, and there have been mafia hits...

unless those have all been modkills..

"
871,"by the way Pika.. go to the admin link on your game and end it, then all the dead people can post again!","08/05/08 01:28:49",40,,15,-1,0,"by the way Pika.. go to the admin link on your game and end it, then all the dead people can post again!"
872,,"08/05/08 01:59:13",39,"GAME ENDED!",21,-1,0,
873,"Well I know Korts is a MS player so he might of randomized the kill, although if no kill was submitted I dont see that happening.  After isaac claims I will put my vote in","08/05/08 02:00:37",40,,21,-1,0,"Well I know Korts is a MS player so he might of randomized the kill, although if no kill was submitted I dont see that happening.  After isaac claims I will put my vote in"
874,"Bah. Lurkers really hurt the town. I maybe could've gotten a scum killed, but I was focusing on the lurkers more than on scumhunting... Anyway, congrats scum.","08/05/08 04:51:34",39,,22,-1,0,"Bah. Lurkers really hurt the town. I maybe could've gotten a scum killed, but I was focusing on the lurkers more than on scumhunting... Anyway, congrats scum."
875,"Neither confirming nor denying any allegations concerning the NK. Just sayin'.","08/05/08 06:19:11",40,,22,-1,0,"Neither confirming nor denying any allegations concerning the NK. Just sayin'."
876,"Once we get going on a game, I'll have a few more.<br>
","08/05/08 08:53:17",47,,41,-1,0,"Once we get going on a game, I'll have a few more.
"
877,"""You'll never take it to the limit!"" said The Indominatrix over the roar of the speedboat engine. Grimm looked up across the bow to the approaching crest of Nitroburn Falls. He thought for a moment about how badass it was going to be to send an exploding speedboat over the falls with a domnatrix assassin onboard. ""Then I guess I'll have to settle with <i>sending you to hell</i>,"" he replied, as he pulled the ripcord of his parasail-deployer/bomb-detonator. -<b>The Song of the Sorcelator</b>, <i>page 234</i><br>
","08/05/08 17:44:39",48,,15,-1,0,"""You'll never take it to the limit!"" said The Indominatrix over the roar of the speedboat engine. Grimm looked up across the bow to the approaching crest of Nitroburn Falls. He thought for a moment about how badass it was going to be to send an exploding speedboat over the falls with a domnatrix assassin onboard. ""Then I guess I'll have to settle with [i]sending you to hell[/i],"" he replied, as he pulled the ripcord of his parasail-deployer/bomb-detonator. -[b]The Song of the Sorcelator[/b], [i]page 234[/i]
"
878,"still waiting for isaac, even though a non-power role claim will put my vote there","08/05/08 18:26:07",40,,21,-1,0,"still waiting for isaac, even though a non-power role claim will put my vote there"
879,"yeah... I think people signed up to try out the site, but weren't willing to invest in checking back... if there were more people, then it would be easier to swap users in when others are inactive.<br>
<br>
So having finished a game.. and feedback on the admin tools side of things?  I tried to not have the site make decisions for you so that you can have flexibility in your game rules as the moderator..<br>
","08/05/08 18:49:12",39,,15,-1,0,"yeah... I think people signed up to try out the site, but weren't willing to invest in checking back... if there were more people, then it would be easier to swap users in when others are inactive.

So having finished a game.. and feedback on the admin tools side of things?  I tried to not have the site make decisions for you so that you can have flexibility in your game rules as the moderator..
"
880,"I actually really liked the mod stuff.  It worked pretty well and it was easy to figure out what was going on once I explored it a bit.  There does need to be more advertising somehow... im not sure where apart from MS you find large groups of mafia players though.<br>
<br>
This was fun to mod though, its user friendly as player and moderator","08/05/08 21:19:56",39,,21,-1,0,"I actually really liked the mod stuff.  It worked pretty well and it was easy to figure out what was going on once I explored it a bit.  There does need to be more advertising somehow... im not sure where apart from MS you find large groups of mafia players though.

This was fun to mod though, its user friendly as player and moderator"
881,"I don't think i'm mafia :-) hahaha but WC does seem to be leading everyone's decisions right now so I vote for him. oh and thats not a claim...","08/05/08 23:12:39",40,,-1,254,0,"I don't think i'm mafia :-) hahaha but WC does seem to be leading everyone's decisions right now so I vote for him. oh and thats not a claim..."
882,"I don't think I'm mafia, but WC seems to be leading everyone's decions right now... very suspicious. oh, by the way that wasn't a claim!","08/05/08 23:15:38",40,,17,255,0,"I don't think I'm mafia, but WC seems to be leading everyone's decions right now... very suspicious. oh, by the way that wasn't a claim!"
908,"There's really no game to be played here..<br>
this game only kicks off when there are new site features to try out (such as brand new roles)...<br>
","08/07/08 12:07:39",32,,15,-1,0,"There's really no game to be played here..
this game only kicks off when there are new site features to try out (such as brand new roles)...
"
909,"although this does provide the opportunity to use the new ""unsignup"" feature I tacked on","08/07/08 12:14:59",32,,15,-1,0,"although this does provide the opportunity to use the new ""unsignup"" feature I tacked on"
910,"Works.  Now how about flagging threads as read and only glowing threads when they have new posts (or unread posts) in them since the last visit?","08/07/08 13:22:14",32,,41,-1,0,"Works.  Now how about flagging threads as read and only glowing threads when they have new posts (or unread posts) in them since the last visit?"
883,"well howdy there, y'all! It's mighty fine to see all ya!","08/05/08 23:25:56",46,,17,-1,0,"well howdy there, y'all! It's mighty fine to see all ya!"
884,"claim or die","08/06/08 00:05:02",40,,21,-1,0,"claim or die"
885,"ok, ok! we should really vote WC ok?","08/06/08 13:06:46",40,,17,256,0,"ok, ok! we should really vote WC ok?"
886,"and the trap worked... open setup... no seer in this game<br>
<br>
Well if you were town fakeclaiming that really wasnt a good move, but I dont think you are","08/06/08 14:11:46",40,,21,257,0,"and the trap worked... open setup... no seer in this game

Well if you were town fakeclaiming that really wasnt a good move, but I dont think you are"
891,"ok... little icon next to user name in the player list.. click that to add a comment about that user....<br>
any feedback on functonality would be appreciated... (it's not pretty, but it should be functional)","08/06/08 17:12:37",47,,15,-1,0,"ok... little icon next to user name in the player list.. click that to add a comment about that user....
any feedback on functonality would be appreciated... (it's not pretty, but it should be functional)"
911,"Instead of making the image on the left click, how about just hyperlinking the custom descriptive text and adding default text {no comment} and disabling the ability to blank the area?","08/07/08 13:23:41",29,,41,-1,0,"Instead of making the image on the left click, how about just hyperlinking the custom descriptive text and adding default text {no comment} and disabling the ability to blank the area?"
